id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
2461,EGPF,large_airport,Glasgow Airport,55.871899,-4.43306,26,EU,GB,GB-SCT,Glasgow,yes,EGPF,GLA,EGPF,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr"
2462,EGPH,large_airport,Edinburgh Airport,55.950145,-3.372288,135,EU,GB,GB-SCT,Edinburgh,yes,EGPH,EDI,EGPH,,http://www.edinburghairport.com/,https://en.wikipedia.org/wiki/Edinburgh_Airport,
2464,EGPK,large_airport,Glasgow Prestwick Airport,55.501499,-4.577182,65,EU,GB,GB-SCT,"Prestwick, South Ayrshire",yes,EGPK,PIK,EGPK,,https://www.glasgowprestwick.com/,https://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport,
2476,EGSS,large_airport,London Stansted Airport,51.884998,0.235,348,EU,GB,GB-ENG,"London, Essex",yes,EGSS,STN,EGSS,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON
2512,EGYP,large_airport,Mount Pleasant Airport / RAF Mount Pleasant,-51.822642,-58.445777,244,SA,FK,FK-U-A,Mount Pleasant,yes,EGYP,MPN,EGYP,,https://www.raf.mod.uk/our-organisation/stations/mount-pleasant-complex/,https://en.wikipedia.org/wiki/RAF_Mount_Pleasant,RAF Mount Pleasant
2513,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,EHAM,,https://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,
2515,EHBK,large_airport,Maastricht Aachen Airport,50.911087,5.769401,375,EU,NL,NL-LI,Maastricht,yes,EHBK,MST,EHBK,,,https://en.wikipedia.org/wiki/Maastricht_Aachen_Airport,
2518,EHEH,large_airport,Eindhoven Airport,51.4500999451,5.37452983856,74,EU,NL,NL-NB,Eindhoven,yes,EHEH,EIN,EHEH,,http://www.eindhovenairport.nl/,https://en.wikipedia.org/wiki/Eindhoven_Airport,Welschap Airport
2519,EHGG,large_airport,Groningen Airport Eelde,53.119107,6.577652,17,EU,NL,NL-DR,Groningen,yes,EHGG,GRQ,EHGG,,,https://en.wikipedia.org/wiki/Groningen_Airport_Eelde,
2524,EHRD,large_airport,Rotterdam The Hague Airport,51.956902,4.43722,-15,EU,NL,NL-ZH,Rotterdam,yes,EHRD,RTM,EHRD,,https://www.rotterdamthehagueairport.nl/,https://en.wikipedia.org/wiki/Rotterdam_The_Hague_Airport,Vliegveld Zestienhoven
2530,EICK,large_airport,Cork International Airport,51.841301,-8.49111,502,EU,IE,IE-CO,Cork,yes,EICK,ORK,EICK,,http://www.corkairport.com/,https://en.wikipedia.org/wiki/Cork_Airport,Aerfort Chorcaí
2533,EIDW,large_airport,Dublin Airport,53.428713,-6.262121,242,EU,IE,IE-D,Dublin,yes,EIDW,DUB,EIDW,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath
2534,EIKN,large_airport,Ireland West Airport Knock,53.910439,-8.817002,665,EU,IE,IE-MO,Charlestown,yes,EIKN,NOC,EIKN,,http://www.irelandwestairport.com/,https://en.wikipedia.org/wiki/Ireland_West_Airport_Knock,"Connaught, Horan International Airport"
2537,EINN,large_airport,Shannon Airport,52.702,-8.92482,46,EU,IE,IE-CE,Shannon,yes,EINN,SNN,EINN,,http://www.shannonairport.com/,https://en.wikipedia.org/wiki/Shannon_Airport,
2540,EKAH,large_airport,Aarhus Airport,56.303331,10.618286,82,EU,DK,DK-82,Aarhus,yes,EKAH,AAR,EKAH,,http://www.aar.dk/,https://en.wikipedia.org/wiki/Aarhus_Airport,Tirstrup
2541,EKBI,large_airport,Billund Airport,55.740335,9.157019,247,EU,DK,DK-83,Billund,yes,EKBI,BLL,EKBI,,http://www.billund-airport.dk/?sc_lang=en,https://en.wikipedia.org/wiki/Billund_Airport,
2542,EKCH,large_airport,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,17,EU,DK,DK-84,Copenhagen,yes,EKCH,CPH,EKCH,,http://www.cph.dk/en/,https://en.wikipedia.org/wiki/Copenhagen_Airport,"København, Malmö"
2549,EKOD,large_airport,Odense Hans Christian Andersen Airport,55.475307,10.327206,56,EU,DK,DK-83,Odense,yes,EKOD,ODE,EKOD,,,https://en.wikipedia.org/wiki/Hans_Christian_Andersen_Airport,Beldringe
2559,EKVG,large_airport,Vágar Airport,62.063256,-7.275782,280,EU,FO,FO-U-A,Vágar,yes,EKVG,FAE,EKVG,,https://www.fae.fo/,https://en.wikipedia.org/wiki/V%C3%A1gar_Airport,"Faroes, RAF Vágar"
2562,EKYT,large_airport,Aalborg Airport,57.094763,9.84993,10,EU,DK,DK-81,Aalborg,yes,EKYT,AAL,EKYT,,http://www.aal.dk,https://en.wikipedia.org/wiki/Aalborg_Airport,
2563,ELLX,large_airport,Luxembourg-Findel International Airport,49.626845,6.212134,1234,EU,LU,LU-L,Luxembourg,yes,ELLX,LUX,ELLX,,https://www.lux-airport.lu/en/,https://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport,
2564,ENAL,large_airport,Ålesund Airport,62.560443,6.110845,69,EU,NO,NO-15,Ålesund,yes,ENAL,AES,ENAL,,https://www.avinor.no/airport/alesund/,https://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra,"Vigra, Ålesund Vigra Airport"
2569,ENBO,large_airport,Bodø Airport,67.269203,14.3653,42,EU,NO,NO-18,Bodø,yes,ENBO,BOO,ENBO,,http://www.avinor.no/en/airport/bodo/,https://en.wikipedia.org/wiki/Bod%C3%B8_Airport,"Bodø Air Force Base, Bodø Main Air Station"
2570,ENBR,large_airport,"Bergen Airport, Flesland",60.2934,5.21814,170,EU,NO,NO-46,Bergen,yes,ENBR,BGO,ENBR,,http://www.avinor.no/en/airport/bergen,https://en.wikipedia.org/wiki/Bergen_Airport%2C_Flesland,
2572,ENCN,large_airport,Kristiansand Airport,58.204201,8.08537,57,EU,NO,NO-42,Kristiansand(Kjevik),yes,ENCN,KRS,ENCN,,http://www.avinor.no/en/airport/kristiansand,https://en.wikipedia.org/wiki/Kristiansand_Airport%2C_Kjevik,Kjevik Airport
2575,ENEV,large_airport,Harstad/Narvik Airport,68.491302,16.678101,84,EU,NO,NO-18,Evenes,yes,ENEV,EVE,ENEV,,https://avinor.no/en/airport/harstadnarvik-airport/,https://en.wikipedia.org/wiki/Harstad/Narvik_Airport%2C_Evenes,"Harstad/Narvik lufthavn, Evenes, Evenes Airport"
2578,ENGM,large_airport,Oslo-Gardermoen International Airport,60.193901,11.1004,681,EU,NO,NO-32,Oslo (Gardermoen),yes,ENGM,OSL,ENGM,,https://avinor.no/en/airport/oslo-airport,"https://en.wikipedia.org/wiki/Oslo_Airport,_Gardermoen",
2599,ENTC,large_airport,Tromsø Airport,69.683296,18.9189,31,EU,NO,NO-55,Tromsø,yes,ENTC,TOS,ENTC,,http://www.avinor.no/en/airport/tromso,https://en.wikipedia.org/wiki/Troms%C3%B8_Airport,"Langnes, Tromsøya, Tromso"
2600,ENTO,large_airport,"Sandefjord Airport, Torp",59.186699,10.2586,286,EU,NO,NO-39,Sandefjord(Torp),yes,ENTO,TRF,ENTO,,https://torp.no/,https://en.wikipedia.org/wiki/Sandefjord_Airport%2C_Torp,Torp
2601,ENVA,large_airport,"Trondheim Airport, Værnes",63.457802,10.924,56,EU,NO,NO-50,Trondheim,yes,ENVA,TRD,ENVA,,https://avinor.no/en/airport/trondheim-airport/,https://en.wikipedia.org/wiki/Trondheim_Airport%2C_V%C3%A6rnes,
2602,ENZV,large_airport,"Stavanger Airport, Sola",58.876701,5.63778,29,EU,NO,NO-11,Stavanger,yes,ENZV,SVG,ENZV,,http://www.avinor.no/en/airport/stavanger/,"https://en.wikipedia.org/wiki/Stavanger_Airport,_Sola","Sola Air Station, Stavanger lufthavn, Sola"
2608,EPGD,large_airport,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,489,EU,PL,PL-PM,Gdańsk,yes,EPGD,GDN,EPGD,,http://www.airport.gdansk.pl/,https://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport,Gdańsk-Rębiechowo
2609,EPKK,large_airport,Kraków John Paul II International Airport,50.077702,19.7848,791,EU,PL,PL-MA,Balice,yes,EPKK,KRK,EPKK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov
2613,EPKT,large_airport,Katowice Wojciech Korfanty International Airport,50.476015,19.080705,995,EU,PL,PL-SL,Katowice,yes,EPKT,KTW,EPKT,,http://katowice.airport.com,https://en.wikipedia.org/wiki/Katowice_International_Airport,"Pyrzowice, Dąbrowa Górnicza, Katowice, Silesia, GOP, Silesia Metropolis, Gliwice, Piekary Śląskie, Bytom, Zabrze, Sosnowiec"
309484,EPLB,large_airport,Lublin Airport,51.240157,22.713461,633,EU,PL,PL-LU,Lublin,yes,EPLB,LUZ,EPLB,,,https://en.wikipedia.org/wiki/Lublin_Airport,
2616,EPLL,large_airport,Łódź Władysław Reymont Airport,51.721901,19.3981,604,EU,PL,PL-LD,Łódź,yes,EPLL,LCJ,EPLL,,https://www.lodz-airport.pl/en,https://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA_W%C5%82adys%C5%82aw_Reymont_Airport,Lublinek
2622,EPMO,large_airport,Warsaw Modlin Airport,52.451099,20.6518,341,EU,PL,PL-MZ,Nowy Dwór Mazowiecki,yes,EPMO,WMI,EPMO,,http://modlinairport.pl/,https://en.wikipedia.org/wiki/Warsaw_Modlin_Airport,"Warsaw, Warszawa"
2625,EPPO,large_airport,Poznań-Ławica Airport,52.421598,16.823359,308,EU,PL,PL-WP,Poznań,yes,EPPO,POZ,EPPO,,https://poznanairport.pl,https://en.wikipedia.org/wiki/Pozna%C5%84-%C5%81awica_Airport,Poznań–Ławica Henryk Wieniawski Airport
2629,EPRZ,large_airport,Rzeszów-Jasionka Airport,50.109791,22.024155,693,EU,PL,PL-PK,Jasionka,yes,EPRZ,RZE,EPRZ,,https://www.rzeszowairport.pl,https://en.wikipedia.org/wiki/Rzesz%C3%B3w-Jasionka_Airport,
2630,EPSC,large_airport,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,154,EU,PL,PL-ZP,Szczecin(Glewice),yes,EPSC,SZZ,EPSC,,http://www.airport.com.pl/en/index.php,https://en.wikipedia.org/wiki/Szczecin-Goleni%C3%B3w_%22Solidarno%C5%9B%C4%87%22_Airport,"Solidarność, Glewice, Port Lotniczy Szczecin–Goleniów im. NSZZ Solidarność"
2637,EPWA,large_airport,Warsaw Chopin Airport,52.165699,20.9671,362,EU,PL,PL-MZ,Warsaw,yes,EPWA,WAW,EPWA,,http://www.lotnisko-chopina.pl/?lang=en,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport,"Okęcie, Warszawa"
2638,EPWR,large_airport,Copernicus Wrocław Airport,51.103719,16.882096,404,EU,PL,PL-DS,Wrocław,yes,EPWR,WRO,EPWR,,http://www.airport.wroclaw.pl/en/index.php,https://en.wikipedia.org/wiki/Copernicus_Airport_Wroc%C5%82aw,"Strachowice, Breslau, Wroclaw"
2648,ESGG,large_airport,Göteborg Landvetter Airport,57.6628,12.2798,506,EU,SE,SE-Q,Göteborg,yes,ESGG,GOT,ESGG,,https://www.swedavia.com/landvetter/,https://en.wikipedia.org/wiki/G%C3%B6teborg_Landvetter_Airport,"Göteborg-Landvetter, Gothenburg"
2660,ESKN,large_airport,Stockholm Skavsta Airport,58.789656,16.911479,140,EU,SE,SE-D,Nyköping,yes,ESKN,NYO,ESKN,,,https://en.wikipedia.org/wiki/Stockholm-Skavsta_Airport,
316498,ESKS,large_airport,Scandinavian Mountains Airport,61.16508,12.83352,1608,EU,SE,SE-W,Malung-Sälen,yes,,SCR,ESKS,,https://scandinavianmountains.se/en/home/,https://en.wikipedia.org/wiki/Scandinavian_Mountains_Airport,"Sälens Flygplats, Trysil, Sälen Trysil Airport, Sälen/Scandinavian Mountains Airport"
2669,ESMS,large_airport,Malmö Sturup Airport,55.535564,13.376327,236,EU,SE,SE-M,Malmö,yes,ESMS,MMX,ESMS,,http://www.swedavia.com/malmo/,https://en.wikipedia.org/wiki/Malm%C3%B6_Airport,
2685,ESNQ,large_airport,Kiruna Airport,67.821999,20.3368,1508,EU,SE,SE-BD,Kiruna,yes,ESNQ,KRN,ESNQ,,https://www.swedavia.com/kiruna/,https://en.wikipedia.org/wiki/Kiruna_Airport,
2689,ESNU,large_airport,Umeå Airport,63.791801,20.282801,24,EU,SE,SE-AC,Umeå,yes,ESNU,UME,ESNU,,https://www.swedavia.com/umea/,https://en.wikipedia.org/wiki/Ume%C3%A5_Airport,
29358,ESNZ,large_airport,Åre Östersund Airport,63.193546,14.504168,1233,EU,SE,SE-Z,Östersund,yes,ESNZ,OSD,ESNZ,,https://www.swedavia.com/ostersund/,https://en.wikipedia.org/wiki/%C3%85re_%C3%96stersund_Airport,"F4 Frösön Air Base, ESPC, Östersund–Frösön Airport"
2696,ESOW,large_airport,Stockholm Västerås Airport,59.589401,16.6336,21,EU,SE,SE-U,Stockholm / Västerås,yes,ESOW,VST,ESOW,,,https://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport,
2697,ESPA,large_airport,Luleå Airport,65.5438,22.122,65,EU,SE,SE-BD,Luleå,yes,ESPA,LLA,ESPA,,https://www.swedavia.com/lulea/,https://en.wikipedia.org/wiki/Lule%C3%A5_Airport,Kallax Air Base
2701,ESSA,large_airport,Stockholm-Arlanda Airport,59.64849,17.928829,137,EU,SE,SE-AB,Stockholm,yes,ESSA,ARN,ESSA,,http://www.swedavia.se/arlanda/,https://en.wikipedia.org/wiki/Stockholm-Arlanda_Airport,
2706,ESSL,large_airport,Linköping City Airport,58.404909,15.684499,172,EU,SE,SE-E,Linköping,yes,ESSL,LPI,ESSL,,http://www.linkopingsflygplats.se/,https://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport,
2710,ESSV,large_airport,Visby Airport,57.6628,18.346201,164,EU,SE,SE-I,Visby,yes,ESSV,VBY,ESSV,,https://www.swedavia.com/visby/,https://en.wikipedia.org/wiki/Visby_Airport,
2757,EVLA,large_airport,Liepāja International Airport,56.517502,21.096901,16,EU,LV,LV-112,Liepāja,no,EVLA,LPX,EVLA,,http://www.liepaja-airport.lv/,https://en.wikipedia.org/wiki/Liep%C4%81ja_International_Airport,
2758,EVRA,large_airport,Riga International Airport,56.920752,23.970711,36,EU,LV,LV-062,Riga,yes,EVRA,RIX,EVRA,,http://www.riga-airport.com/,https://en.wikipedia.org/wiki/Riga_International_Airport,
2760,EYKA,large_airport,Kaunas International Airport,54.963965,24.08582,256,EU,LT,LT-KU,Kaunas,yes,EYKA,KUN,EYKA,,http://www.kaunasair.lt/index.php?lang=2&m=2&p=210,https://en.wikipedia.org/wiki/Kaunas_Airport,Kauno tarptautinis Oro Uostas
2762,EYPA,large_airport,Palanga International Airport,55.973202,21.093901,33,EU,LT,LT-KL,Palanga,yes,EYPA,PLQ,EYPA,,http://www.palanga-airport.lt/,https://en.wikipedia.org/wiki/Palanga_International_Airport,
2766,EYVI,large_airport,Vilnius International Airport,54.634102,25.285801,648,EU,LT,LT-VL,Vilnius,yes,EYVI,VNO,EYVI,,http://www.vilnius-airport.lt/en/,https://en.wikipedia.org/wiki/Vilnius_International_Airport,
2772,FABL,large_airport,Bram Fischer International Airport,-29.092699,26.302401,4457,AF,ZA,ZA-FS,Bloemfontein,yes,FABL,BFN,FABL,,https://sa-airports.co.za/bram-fischer-airport,https://en.wikipedia.org/wiki/Bram_Fischer_International_Airport,"AFB Bloemspruit, Bloemspruit"
2775,FACT,large_airport,Cape Town International Airport,-33.97403,18.604333,151,AF,ZA,ZA-WC,Cape Town,yes,FACT,CPT,FACT,,https://www.airports.co.za/airports/cape-town-international-airport,https://en.wikipedia.org/wiki/Cape_Town_International_Airport,"Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport"
2779,FAEL,large_airport,King Phalo Airport,-33.035599,27.825899,435,AF,ZA,ZA-EC,East London,yes,FAEL,ELS,FAEL,,https://www.airports.co.za/airports/King-Phalo-airport,https://en.wikipedia.org/wiki/East_London_Airport,
2783,FAGG,large_airport,George Airport,-34.0056,22.378902,648,AF,ZA,ZA-WC,George,yes,FAGG,GRJ,FAGG,,https://www.airports.co.za/airports/george-airport,https://en.wikipedia.org/wiki/George_Airport,P.W. Botha Airport
2794,FAKM,large_airport,Kimberley Airport,-28.805401,24.764872,3950,AF,ZA,ZA-NC,Kimberley,yes,FAKM,KIM,FAKM,,https://www.airports.co.za/airports/kimberley-airport,https://en.wikipedia.org/wiki/Kimberley_Airport,
2795,FAKN,large_airport,Kruger Mpumalanga International Airport,-25.383327,31.105325,2829,AF,ZA,ZA-MP,Mbombela,yes,FAKN,MQP,FAKN,,https://kmiairport.co.za,https://en.wikipedia.org/wiki/Kruger_Mpumalanga_International_Airport,
2800,FALA,large_airport,Lanseria International Airport,-25.938964,27.926642,4517,AF,ZA,ZA-GT,Johannesburg,yes,FALA,HLA,FALA,,https://landseria.co.za,https://en.wikipedia.org/wiki/Lanseria_Airport,
300795,FALE,large_airport,King Shaka International Airport,-29.6144444444,31.1197222222,295,AF,ZA,ZA-NL,Durban,yes,FALE,DUR,FALE,,,https://en.wikipedia.org/wiki/King_Shaka_International_Airport,La Mercy Airport
31055,FAOR,large_airport,O.R. Tambo International Airport,-26.140081,28.246801,5558,AF,ZA,ZA-GT,Johannesburg,yes,FAOR,JNB,FAOR,,https://ortambo-airport.com/,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport,"Johannesburg International Airport, FAJS"
2820,FAPE,large_airport,Chief Dawid Stuurman International Airport,-33.989715,25.617353,226,AF,ZA,ZA-EC,Gqeberha (Port Elizabeth),yes,FAPE,PLZ,FAPE,,http://www.acsa.co.za/home.asp?pid=236,https://en.wikipedia.org/wiki/Chief_Dawid_Stuurman_International_Airport,"H. F. Verwoerd Airport, Port Elizabeth International Airport, Walmer Airport"
2827,FAPP,large_airport,Polokwane International Airport,-23.845269,29.458615,4076,AF,ZA,ZA-NP,Polokwane,yes,FAPP,PTG,FAPP,,,https://en.wikipedia.org/wiki/Polokwane_International_Airport,"FAPB, AFB Pietersburg, Pietersburg International Airport, Gateway International Airport"
2860,FBFT,large_airport,Phillip Gaonwe Matante International Airport,-21.159183,27.468826,3283,AF,BW,BW-FR,Francistown,yes,FBPM,FRW,FBPM,,https://www.caab.co.bw/p-g-matante-international-airport/,https://en.wikipedia.org/wiki/Francistown_Airport,FBFT
2862,FBKE,large_airport,Kasane International Airport,-17.831653,25.166195,3289,AF,BW,BW-CH,Kasane,yes,FBKE,BBK,FBKE,,,https://en.wikipedia.org/wiki/Kasane_Airport,
2863,FBMN,large_airport,Maun International Airport,-19.970491,23.431409,3093,AF,BW,BW-NW,Maun,yes,FBMN,MUB,FBMN,,https://www.caab.co.bw/maun-international-airport/,https://en.wikipedia.org/wiki/Maun_Airport,
2864,FBSK,large_airport,Sir Seretse Khama International Airport,-24.555201,25.9182,3299,AF,BW,BW-GA,Gaborone,yes,FBSK,GBE,FBSK,,,https://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport,
2868,FCBB,large_airport,Maya-Maya International Airport,-4.2517,15.253,1048,AF,CG,CG-12,Brazzaville,yes,FCBB,BZV,FCBB,,,https://en.wikipedia.org/wiki/Maya-Maya_Airport,
2871,FCPP,large_airport,Antonio Agostinho-Neto International Airport,-4.81603,11.8866,55,AF,CG,CG-5,Pointe Noire,yes,FCPP,PNR,FCPP,,,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport,Pointe Noire
2872,FDMS,large_airport,Matsapha International Airport,-26.528919,31.307577,2075,AF,SZ,SZ-MA,Manzini,yes,FDMS,MTS,FDMS,,http://www.eswacaa.co.sz/airports/matsapha/index.php,https://en.wikipedia.org/wiki/Matsapha_Airport,
308033,FDSK,large_airport,King Mswati III International Airport,-26.358611,31.716944,1092,AF,SZ,SZ-LU,Mpaka,yes,FDSK,SHO,FDSK,,http://www.eswacaa.co.sz/airports/kingmswatiIII/,https://en.wikipedia.org/wiki/King_Mswati_III_International_Airport,Sikhuphe International Airport
2873,FEFF,large_airport,Bangui M'Poko International Airport,4.39848,18.518801,1208,AF,CF,CF-MP,Bangui,yes,FEFF,BGF,FEFF,,,https://en.wikipedia.org/wiki/Bangui_M'Poko_International_Airport,
2875,FGBT,large_airport,Bata International Airport,1.90547,9.80568,13,AF,GQ,GQ-LI,Bata,yes,FGBT,BSG,FGBT,,,https://en.wikipedia.org/wiki/Bata_Airport,
318497,FGMY,large_airport,President Obiang Nguema International Airport,1.676437,11.024904,2165,AF,GQ,GQ-WN,Mengomeyén,no,FGMY,GEM,FGMY,,,https://en.wikipedia.org/wiki/President_Obiang_Nguema_International_Airport,
2876,FGSL,large_airport,Malabo International Airport,3.75527,8.70872,76,AF,GQ,GQ-BN,Malabo,yes,FGSL,SSG,FGSL,,,https://en.wikipedia.org/wiki/Malabo_International_Airport,Fernando Poo
2878,FIMP,large_airport,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,186,AF,MU,MU-GP,Plaine Magnien,yes,FIMP,MRU,FIMP,,http://aml.mru.aero/,https://en.wikipedia.org/wiki/Sir_Seewoosagur_Ramgoolam_International_Airport,Plaisance International Airport
2882,FKKD,large_airport,Douala International Airport,4.00608,9.71948,33,AF,CM,CM-LT,Douala,yes,FKKD,DLA,FKKD,,,https://en.wikipedia.org/wiki/Douala_International_Airport,
2886,FKKR,large_airport,Garoua International Airport,9.334785,13.372129,794,AF,CM,CM-NO,Garoua,yes,FKKR,GOU,FKKR,,,https://en.wikipedia.org/wiki/Garoua_International_Airport,
2890,FKYS,large_airport,Yaoundé Nsimalen International Airport,3.72256,11.5533,2278,AF,CM,CM-CE,Yaoundé,yes,FKYS,NSI,FKYS,,,https://en.wikipedia.org/wiki/Yaoundé_Nsimalen_International_Airport,
2893,FLLI,large_airport,Harry Mwanga Nkumbula International Airport,-17.821524,25.819642,3302,AF,ZM,ZM-07,Livingstone,yes,FLHN,LVI,FLHN,,https://www.zacl.co.zm/airport-section/airports/hmnia,https://en.wikipedia.org/wiki/Harry_Mwanga_Nkumbula_International_Airport,FLLI
2894,FLLS,large_airport,Kenneth Kaunda International Airport,-15.330833,28.452722,3779,AF,ZM,ZM-09,Lusaka,yes,FLKK,LUN,FLKK,,http://www.nacl.co.zm/?page_id=336,https://en.wikipedia.org/wiki/Kenneth_Kaunda_International_Airport,
2895,FLMF,large_airport,Mfuwe International Airport,-13.2589,31.9366,1853,AF,ZM,ZM-03,Mfuwe,yes,FLMF,MFU,FLMF,,,https://en.wikipedia.org/wiki/Mfuwe_Airport,
525659,FLSK,large_airport,Simon Mwansa Kapwepwe International Airport,-12.96513,28.515624,4308,AF,ZM,ZM-08,Ndola,yes,FLSK,NLA,FLSK,,https://www.zacl.co.zm/airport-section/airports/smkia,https://en.wikipedia.org/wiki/Simon_Mwansa_Kapwepwe_International_Airport,
2901,FMCH,large_airport,Prince Said Ibrahim International Airport,-11.5337,43.2719,93,AF,KM,KM-G,Moroni,yes,FMCH,HAH,FMCH,,,https://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport,Hahaia
2904,FMCZ,large_airport,Dzaoudzi Pamandzi International Airport,-12.809319,45.281815,23,AF,YT,YT-U-A,Dzaoudzi,yes,FMCZ,DZA,FMCZ,,,https://en.wikipedia.org/wiki/Dzaoudzi_Pamandzi_International_Airport,
2905,FMEE,large_airport,Roland Garros Airport,-20.890087,55.518894,66,AF,RE,RE-SD,Sainte-Marie,yes,FMEE,RUN,FMEE,,http://www.reunion.aeroport.fr/index.htm,https://en.wikipedia.org/wiki/Roland_Garros_Airport,Gillot Airport
